91	C	B	11:01	11:41
92	B	C	11:04	11:44
93	C	B	11:08	11:48
94	B	C	11:10	11:50
95	C	B	11:15	11:55
96	B	C	11:16	11:56
97	B	C	11:22	12:02
98	C	B	11:22	12:02
99	B	C	11:28	12:08
100	C	B	11:29	12:09
101	B	C	11:35	12:15
102	C	B	11:35	12:15
103	B	C	11:42	12:22
104	C	B	11:42	12:22
105	C	B	11:48	12:28
106	B	C	11:49	12:29
107	C	B	11:54	12:34
108	B	C	11:56	12:36
109	C	B	12:00	12:40
110	B	C	12:03	12:43
111	C	B	12:06	12:46
112	B	C	12:09	12:49
113	C	B	12:12	12:52
114	B	C	12:15	12:55
115	C	B	12:19	12:59
116	B	C	12:21	13:01
117	C	B	12:26	13:06
118	B	C	12:27	13:07
119	B	C	12:33	13:13
120	C	B	12:33	13:13
121	B	C	12:39	13:19
122	C	B	12:40	13:20
123	B	C	12:45	13:25
124	C	B	12:46	13:26
125	B	C	12:51	13:31
126	C	B	12:52	13:32
127	B	C	12:57	13:37
128	C	B	12:58	13:38
129	B	C	13:03	13:43
130	C	B	13:04	13:44
131	B	C	13:09	13:49
132	C	B	13:10	13:50
133	B	C	13:15	13:55
134	C	B	13:16	13:56
135	B	C	13:21	14:01
136	C	B	13:22	14:02
137	B	C	13:28	14:08
138	C	B	13:28	14:08
139	C	B	13:34	14:14
140	B	C	13:35	14:15
141	B	C	13:42	14:22
142	C	B	13:42	14:22
143	C	B	13:48	14:28
144	B	C	13:50	14:30
145	C	B	13:54	14:34
146	B	C	13:57	14:37
147	C	B	14:00	14:40
148	B	C	14:03	14:43
149	C	B	14:07	14:47
150	B	C	14:10	14:50
151	C	B	14:14	14:54
152	B	C	14:17	14:57
153	C	B	14:21	15:01
154	B	C	14:24	15:04
155	C	B	14:29	15:09
156	B	C	14:31	15:11
157	C	B	14:36	15:16
158	B	C	14:38	15:18
159	C	B	14:42	15:22
160	B	C	14:45	15:25
161	C	B	14:49	15:29
162	B	C	14:52	15:32
163	C	B	14:56	15:36
164	B	C	14:59	15:39
165	C	B	15:03	15:43
166	B	C	15:06	15:46
167	C	B	15:10	15:50
168	B	C	15:13	15:53
169	C	B	15:17	15:57
170	B	C	15:20	16:00
171	C	B	15:24	16:04
172	B	C	15:27	16:07
173	C	B	15:31	16:11
174	B	C	15:33	16:13
175	B	C	15:39	16:19
176	C	B	15:39	16:19
177	B	C	15:45	16:25
178	C	B	15:46	16:26
179	B	C	15:51	16:31
180	C	B	15:53	16:33
181	B	C	15:57	16:37
182	C	B	16:00	16:40
183	B	C	16:03	16:43
184	C	B	16:07	16:47
185	B	C	16:09	16:49
186	C	B	16:13	16:53
187	B	C	16:15	16:55
188	C	B	16:19	16:59
189	B	C	16:21	17:01
190	C	B	16:25	17:05
191	B	C	16:27	17:07
192	C	B	16:31	17:11
193	B	C	16:33	17:13
194	C	B	16:37	17:17
195	B	C	16:39	17:19
196	C	B	16:43	17:23
197	B	C	16:45	17:25
198	C	B	16:49	17:29
199	B	C	16:51	17:31
200	C	B	16:55	17:35
201	B	C	16:56	17:36
202	B	C	17:01	17:41
203	C	B	17:01	17:41
204	B	C	17:06	17:46
205	C	B	17:07	17:47
206	B	C	17:11	17:51
207	B	C	17:12	17:52
208	C	B	17:13	17:53
209	B	C	17:19	17:59
210	C	B	17:19	17:59
211	C	B	17:25	18:05
212	B	C	17:26	18:06
213	B	C	17:31	18:11
214	C	B	17:31	18:11
215	B	C	17:34	18:14
216	C	B	17:36	18:16
217	B	C	17:41	18:21
218	C	B	17:41	18:21
219	B	C	17:42	18:22
220	B	C	17:43	18:23
221	C	B	17:46	18:26
222	B	C	17:51	18:31
223	C	B	17:51	18:31
224	B	C	17:56	18:36
225	C	B	17:56	18:36
226	B	C	18:01	18:41
227	C	B	18:01	18:41
228	B	C	18:06	18:46
229	C	B	18:06	18:46
230	B	C	18:11	18:51
231	C	B	18:11	18:51
232	B	C	18:16	18:56
233	C	B	18:16	18:56
234	B	C	18:20	19:00
235	C	B	18:21	19:01
236	B	C	18:22	19:02
237	C	B	18:26	19:06
238	B	C	18:28	19:08
239	C	B	18:31	19:11
240	B	C	18:34	19:14
241	C	B	18:36	19:16
242	B	C	18:41	19:21
243	C	B	18:41	19:21
244	C	B	18:46	19:26
245	B	C	18:48	19:28
246	C	B	18:51	19:31
247	B	C	18:54	19:34
248	C	B	18:56	19:36
249	B	C	19:01	19:41
250	C	B	19:02	19:42
251	B	C	19:07	19:47
252	C	B	19:08	19:48
253	C	B	19:14	19:54
254	B	C	19:15	19:55
255	C	B	19:21	20:01
256	B	C	19:23	20:03
257	C	B	19:28	20:08
258	B	C	19:32	20:12
259	C	B	19:34	20:11
260	C	B	19:41	20:18
261	B	C	19:42	20:19
262	C	B	19:47	20:24
263	B	C	19:52	20:29
264	C	B	19:54	20:31
265	B	C	20:02	20:39
266	C	B	20:02	20:39
267	C	B	20:11	20:48
268	B	C	20:13	20:50
269	C	B	20:21	20:58
270	B	C	20:24	21:01
271	C	B	20:31	21:08
272	B	C	20:36	21:13
273	C	B	20:40	21:17
274	B	C	20:48	21:25
275	C	B	20:51	21:28
276	B	C	21:00	21:37
277	C	B	21:02	21:39
278	B	C	21:11	21:48
279	C	B	21:13	21:50
280	B	C	21:24	22:01
281	C	B	21:25	22:02
282	C	B	21:36	22:13
283	B	C	21:37	22:14
284	C	B	21:46	22:23
285	B	C	21:50	22:27
286	C	B	21:59	22:36
287	B	C	22:00	22:37
288	B	C	22:10	22:47
289	C	B	22:12	22:49
290	B	C	22:23	23:00
291	C	B	22:25	23:02
292	C	B	22:35	23:12
293	B	C	22:40	23:17
294	C	B	22:45	23:22
295	B	C	22:56	23:33
296	C	B	22:58	23:35
297	B	C	23:12	23:49
298	C	B	23:15	23:52
299	B	C	23:25	00:02
300	C	B	23:31	00:08
301	C	B	23:47	00:24
